"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","68ad061e497856195352261a","Drywall Dojo","","Akronym","EDM Spotlight","Dirtysnatcha Records","","9/12/2025",="198704719370","DSR170","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"9/8/2025","9/8/2025","thomas@dirtysnatcha.com","9/8/2025","9/8/2025",,,"AudioTrack","68ae1bcf9c0bc3bf1d0c50fc",="1",="1","The Hangman","","Akronym","USA2P2545708","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Joseph Torres <Lyricist>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:40""","","no","no","Get on the barns long ways across the street towards the saloon. I want six men with six rifles behind it. I want two men and two rifles on this roof and two men two riles on that roof. All the barrels aimed at that front door. You got a hundred rifles aimed at every which way at that building. You got one chance to get out of this alive. 
Akronym.","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","68ad061e497856195352261a","Drywall Dojo","","Akronym","EDM Spotlight","Dirtysnatcha Records","","9/12/2025",="198704719370","DSR170","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"9/8/2025","9/8/2025","thomas@dirtysnatcha.com","9/8/2025","9/8/2025",,,"AudioTrack","68ae1bcf9c0bc3bf1d0c50fd",="1",="2","Bry Bry","","Akronym","USA2P2545709","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Joseph Torres <Lyricist>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:56""","","no","no","Set level. 
Ready. 
Select mode. 
Riddim
The score is. 
Now try. 
Ladies and gentlemen, we're temporarily experimenting difficulties. Please standby.","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","68ad061e497856195352261a","Drywall Dojo","","Akronym","EDM Spotlight","Dirtysnatcha Records","","9/12/2025",="198704719370","DSR170","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"9/8/2025","9/8/2025","thomas@dirtysnatcha.com","9/8/2025","9/8/2025",,,"AudioTrack","68ae1bcf9c0bc3bf1d0c50fe",="1",="3","WTF Is Trench","","Akronym","USA2P2536597","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Reccords","℗ 2025 DirtySnatcha Records","Joseph Torres <Lyricist>, Joseph Torres <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:32""","","yes","no","""How may I help you? How may I help you?""
""Yes, I um... think I'm going to get um.. general chicken with rice.""
""Okok""
""I'm going to get a TRENCH with it""
""It come with TRENCH. It come with TRENCH. It come with TRENCH. It come with TRENCH..... TRENCH.""
""Okok....""
""Need a chicken TRENCH""
""Hey hey hey hold on man.""
""What?""
""WHAT THE FUCK IS TRENCH""","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","68ad061e497856195352261a","Drywall Dojo","","Akronym","EDM Spotlight","Dirtysnatcha Records","","9/12/2025",="198704719370","DSR170","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"9/8/2025","9/8/2025","thomas@dirtysnatcha.com","9/8/2025","9/8/2025",,,"AudioTrack","68ae1bcf9c0bc3bf1d0c5100",="1",="4","Favelas","","Akronym","USA2P2545710","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Joseph Torres <Lyricist>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:55""","","no","no","Bass Bass Bass Bass 
How low can you go?
Bass Bass Bass Bass Bass Bass Bass Bass 
How low can you go?
Bass Bass Bass Bass Bass Bass Bass Bass 
How low can you go?
Uno. Two. Tres. Four. 
Bass Bass Bass 
How low can you go?
Bass. 
Akronym. 
God damn. 
Bass. 
Bass Bass Bass Bass Bass Bass Bass Bass 
How low can you go?
Bass Bass Bass Bass Bass Bass Bass Bass 
How low can you go?
Uno. Two. Tres. Four. 
Bass Bass Bass
How low can you go?","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","68ad061e497856195352261a","Drywall Dojo","","Akronym","EDM Spotlight","Dirtysnatcha Records","","9/12/2025",="198704719370","DSR170","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"9/8/2025","9/8/2025","thomas@dirtysnatcha.com","9/8/2025","9/8/2025",,,"AudioTrack","68ae1bcf9c0bc3bf1d0c5101",="1",="5","Kink Shame","","Akronym","USA2P2545711","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Joseph Torres <Lyricist>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:01:56""","","yes","no","Doctor alien, it's so nice to see you. What's going on?
Awh, I'm a little sad. 
Sad? Well, what seems to be the problem? 
I got anal probed and I liked it. I'm ashamed!
Stop kink shaming me. 
I'm bout to cuuuum. 
I'm about to bust. 
Ewww. 
Doctor alien, listen. Enjoying something going up your ass isn't a crime. If anything, it's natural. 
Really?
No. 
Stop kink shaming me. 
Kink shaming is my kink. 
Brother ewww. 
What's that brother?
I'm going to fuck everyone. 
Okay.","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","68ad061e497856195352261a","Drywall Dojo","","Akronym","EDM Spotlight","Dirtysnatcha Records","","9/12/2025",="198704719370","DSR170","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"9/8/2025","9/8/2025","thomas@dirtysnatcha.com","9/8/2025","9/8/2025",,,"AudioTrack","68be7c2bf559c151be6f3c98",="1",="6","Theme Music","","Akronym","USA2P2545712","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Recrds","Joseph Torres <Lyricist>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:04:10""","","no","no","Give me my theme music. 
Akronym. 
Ah haha hehu 
Ah he","","Thomas Nalian <AR>","Joseph Torres","False","False",
"Audio","688bf0e198221d470cd4ccb4","Supersonic","DARK MATTER Remix","Dirtysnatcha, Carbin","EDM Spotlight","Dirtysnatcha Records","","8/29/2025",="198704665608","DSR168","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/29/2025","8/11/2025","thomas@dirtysnatcha.com","8/29/2025","8/11/2025",,,"AudioTrack","68993aac1a31a10bb1664ac1",="1",="1","Supersonic","DARK MATTER Remix","Dirtysnatcha, Carbin","USA2P2540191","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Leigh Bray <Lyricist>, Leigh Bray <Composer>, Mckenzie Morrow <Lyricist>, Mckenzie Morrow <Composer>","Create Digital Music <BMI>, LAB10 Publishing <BMI>","yes","","","=""00:02:11""","=""00:00:35""","no","no","My aim is accurate take your brain and blow out the back of it","","Thomas Nalian <AR>","Leigh Bray,Mckenzie Morrow,Joseph Kalina,Isaac Tullos","False","False",
"Audio","67047fe2890cc5d2524e1214","Detroit Tings, Pt. 2","","Hare Brain, Chase The Dream","EDM Spotlight","Dirtysnatcha Records","10/25/2024","10/25/2024",="198704191633","DSR140","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2024","10/8/2024","thomas@dirtysnatcha.com","10/8/2024","10/8/2024",,,"AudioTrack","67048119890cc5d2524e1713",="1",="1","Detroit Tings, Pt. 2","","Hare Brain, Chase The Dream","USA2P2464479","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Alex Hare <Composer>, Chase Downey <Lyricist>, Chase Downey <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:40""","=""00:01:20""","yes","no","Walk around inside this pretty city 
Blow an 8th that cost you fitty
 wonder why your vibes always feeling kinda shifty 
LSD inside my eye I find kinda lifting
Ask yourself what am I giving not what am i getting
My family always wonder why I ain't turn a christian
They think I'd sell my soul
To the devil if he paid a visit
But really I'm just out here pimping
Know im always tippin
I ain't dissin i ain't never gave a fuck to fit in
Spit a free but you ain't free you love to spit a  written
We know ya secret homie you just never been convicted
Sniffing up the blow I hope you know ain't gonna fix it
Eat this shit cuz everybody knows you love to dish it
There's a reason we standing way up  here
Cuz my haters be mad insecure
I been rolling like a rebel
I been on another level
Burning hot just like a ketel
Sticky green inside a rello
Point a gun right at the teller
Rabbit hole we do it better
Yeah she sleep with me You know the dream will always get her wetter 
I aint knocking how you live
But you ain't never making cheddar
This city is my girl she never left I'd never let her
Never met her she still talking bout sucking my dick
Detroit be my fuckin city rave scene hella lit
 Spit a free but you ain't free you love to spit a  written
We know ya secret homie you just never been convicted
Sniffing up the blow I hope you know ain't gonna fix it
Eat this shit cuz everybody knows you love to dish it
There's a reason we standing way up  here
Cuz my haters be mad insecure","","","Alex Hare,Chase Downey","False","False",
"Audio","6704c386e000130a59742b78","Wait For Me","","DirtySnatcha, Priyanx","EDM Spotlight","Dirtysnatcha Records","11/1/2024","11/1/2024",="198704207662","DSR141","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","10/18/2024","thomas@dirtysnatcha.com","11/4/2024","10/18/2024",,,"AudioTrack","6704c447e000130a59743b5e",="1",="1","Wait For Me","","DirtySnatcha, Priyanx","USA2P2466213","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Leigh Bray <Lyricist>, Leigh Bray <Composer>, Priyanshu Karmakar <Lyricist>, Priyanshu Karmakar <Composer>","Lab10 <BMI>","yes","","","=""00:04:20""","=""00:00:53""","no","no","If you would fall with me, you would fall with me  
But would you talk with me  
If you would find it, would you fall with me  
If I was calling, would you answer me  
The timing was off, but would you, would you, would you wait for me  
If you would find it, would you fall with me  
If I was calling, would you answer me  
The timing was off, but would you, would you, would you wait for me  

(Wait for me, wait for me)  

Wait a minute, you ain't heard nothing yet  
(Apparently this sound can kill you)  

Would you, would you wait for me  
Would you wait for me  
Wait  

Come on  
Put 'em up  
Okay  

Would you wait for me  
If I was calling, would you answer me  
The timing was off, but would you, would you, would you wait for me  
Would you wait for me  
Would you wait for me  
If I was calling, would you answer me  
(I'll see you around)  
Would you wait for me  

If those parts of you were the only thing we need  
If those parts of you were the answer to me  
The time that we stopped, would you, would you, would you wait for me  
Would you wait for me  
Would you wait for me","","","Leigh Bray,Priyanshu Karmakar","False","False",
"Audio","68f80e84953e1b9923bb4310","Drugs In Da Club","","DirtySnatcha, BBX, Don Chido","EDM Spotlight","Dirtysnatcha Records","","2/27/2026",="198704947940","DSR178","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2026 DirtySnatcha Records","℗ 2026 DirtySnatcha Records","","","no",,"","English","False","",,,"2/16/2026","1/13/2026","thomas@dirtysnatcha.com","2/16/2026","1/13/2026",,,"AudioTrack","68f80e8b953e1b9923bb4cbf",="1",="1","Drugs In Da Club","","DirtySnatcha, BBX, Don Chido","USA2P2602092","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2026 DirtySnatcha Records","℗ 2026 DirtySnatcha Records","Demarcus Dorrough <Lyricist>, Demarcus Dorrough <Composer>, Rashad Hearon <Lyricist>, Rashad Hearon <Composer>, Jordon Houston <Lyricist>, Jordon Houston <Composer>","SDGR8 Publishing <BMI>","yes","","","=""00:03:41""","=""00:01:00""","yes","no","n the back smoking drugs
Drugs in the da club, drugs in the club
Drugs in the da club, and you know we smoking loud, (kush)
Drugs in the da club, drugs in the club
Drugs in the da club, me and all my dawgs
Drugs in the da club, drugs in the club
Drugs in the da club
In the back smoking drugs
Drugs in the da club, and you know we smoking loud, kush
Drugs in the da club
We in this bitch like","","Thomas Nalian <AR>","","False","False",
"Audio","66e7671f52008f7015032e71","Brainwash","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","10/18/2024","10/18/2024",="198704157882","DSR138","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2024","9/16/2024","thomas@dirtysnatcha.com","10/8/2024","9/16/2024",,,"AudioTrack","66e767f6ef21deba7e442080",="1",="1","Brainwash","","Dark Matter","USA2P2460927","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Joseph Kalina <Lyricist>, Joseph Kalina <Composer>, Isaac Tullos <Lyricist>, Isaac Tullos <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:58""","=""00:00:45""","yes","no","The brain processes information electrically. It communicates with the cellular structure electrically. And it operates in a certain band frequency. If you could broadcast frequencies carrying information and perceptions within the frequencies that that the brain decodes information.  The brain will decode those frequencies and have those perceptions. 
Subject prepare for a total brainwash
Music is frequency programmed.
Music is frequency, if I play by those frequencies right. 
I can target certain parts of the mind  if I want you to astral project or if I want you to go to sleep, or if I want you to go into a meditative state. I can make my music do that
Okay you know what it is, its a fucking brainwash
Brainwash","","","Joseph Kalina,Isaac Tullos","False","False",
"Audio","68c39719f95ad29e2bf2b217","Everybody","","DirtySnatcha, Raddix","EDM Spotlight","Dirtysnatcha Records","","9/26/2025",="198704729577","DSR172","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DitySnatcha Records","","","no",,"","English","False","",,,"9/12/2025","9/12/2025","thomas@dirtysnatcha.com","9/12/2025","9/12/2025",,,"AudioTrack","68c39a54f95ad29e2bf2dc0e",="1",="1","Everybody","","DirtySnatcha, Raddix","USA2P2546848","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Sandberg Martin Karl <Lyricist>, Sandberg Martin Karl <Composer>, Volle Dag Krister <Lyricist>, Volle Dag Krister <Composer>","GV-MARATONE <NS>, GV-MXM <NS>","yes","","","=""00:03:03""","=""00:00:43""","no","no","Everybody rock your body yeah Everybody Rock your body right back streets back up oh, my God, we're back again Brothers, sisters Everybody say Gotta bring the flavor show you how I got a question for you Better answer now yeah, yeah Am I okay? Am I the only one?

Am I set you up? Yeah Am I anything you need?

You better rock your body now Everybody, yeah Rock your body yeah Everybody, yeah Rock your body right back streets all right, all right Rock your high rise back street all right, all right Rock your high rise back street Back streets back streets now Throw your hands up in the air Wave around like you just don't care if you want to party, let me yeah Cuz we got to go it all again Am I ovation new Am I the only one? Am I set you up, yeah Am I everything you need? You better rock your body now Everybody am Rock your body, yeah Everybody, yeah Rock your body Rise back streets all right oh, yeah yeah Rock your eye right Back street back street it.","","Thomas Nalian <AR>","Leigh Bray","False","False",
"Audio","674e1a131271ee0e394015ee","Alone","","DirtySnatcha, Priyanx","EDM Spotlight","Dirtysnatcha Records","","1/31/2025",="198704274633","DSR144","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"1/3/2025","1/3/2025","thomas@dirtysnatcha.com","1/3/2025","1/3/2025",,,"AudioTrack","674e1e2d950c6ef5daddba38",="1",="1","Alone","","DirtySnatcha, Priyanx","USA2P2500180","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Leigh Bray <Lyricist>, Leigh Bray <Composer>, Priyanshu Karkamker <Lyricist>, Priyanshu Karkamker <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:17""","","yes","no","Don't let go
I'm too scared
To ever wanna be alone
If you're not there

Drop that shit","","","Leigh Bray,Priyanshu Karkamker","False","False",
"Audio","6716750ab57030fe904f6ba0","Whoa","","KirbyBright, Devious","EDM Spotlight","Dirtysnatcha Records","5/3/2024","5/3/2024",="198342485866","DSR133","$0.91 ($1.29 SRLP) - T3","Dubstep","Deleted","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"3/25/2025","11/5/2024","josh.erickson@ingrooves.com","3/25/2025","11/5/2024",,,"AudioTrack","6716750ab57030fe904f6b9f",="1",="1","Whoa","","KirbyBright, Devious","GBWUL2431903","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Sean Bannard <Lyricist>, Sean Bannard <Composer>, Kirby Bright <Lyricist>, Kirby Bright <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:27""","","no","no","Whoa pull up 20 deep the homie belt is snapped, like whoa, put 100 down and and put us on the map,
Like whoa
Yall ain’t even know, the place I had to go, In my soul lost a part of me, but now I lose control like whoa","","","Sean Bannard,Kirby Bright","False","False",
"Audio","67acd15faa33a9a6529c271b","Brainwash","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","","3/21/2025",="198704362811","DSR149","$2.80 ($3.99 SRLP) - S4","Dubstep","Deleted","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"2/27/2025","2/12/2025","thomas@dirtysnatcha.com","2/27/2025","2/12/2025",,,"AudioTrack","67acd236aa33a9a6529c4248",="1",="2","Super Nova","","Dark Matter","USA2P2506755","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:54""","","yes","no","Dark Matter

Super Nova

They are among the biggest explosions of radio energy in the entire universe.
They generate more energy than a billion suns.
The energy in radio frequencies is so great that eventually the entire universe will be aware of this one explosion.

Super Nova

Ima break shit

Brace yourselves for a cosmic cataclysm of unprecedented proportions.

Super Nova

Ima break shit","","Thoamas Nalian <AR>","Isaac Tullos,Joey Kalina","False","False",
